step,coverage,distance,uncertainty,siren
0,0.9914194444444444,4.077380785318666,0.0021368507041440656,
1,0.9883611111111111,9.712997222830776,0.002311085724974206,
2,0.9872916666666667,21.051462042681948,0.0023999862544219165,
