step,coverage,distance,uncertainty,siren
0,0.0,4.98702565095285,0.0021372580951665035,
1,0.004088888888888889,14.457119988367074,0.0023462817858652366,
2,0.01131111111111111,19.462075220663046,0.002762323048019769,
3,0.015794444444444444,28.996563217437707,0.0030588332642869013,
