step,coverage,distance,uncertainty,siren
0,0.9913972222222223,6.095590249450336,0.002138830840233196,
1,0.9874,18.17948678959081,0.0023662321042702793,
2,0.978375,23.44738770356523,0.002910475515873663,
3,0.9711777777777778,32.88978699098055,0.0033625978752779904,
4,0.9592638888888889,38.35868188657837,0.004097699873204045,
5,0.9556583333333334,47.408000592205006,0.00435898491972928,
